frame_number,timestamp,id,face_movement,body_movement,eye_openness_rate,eye_direction_x,eye_direction_y,mouth_openness_rate,yaw_angle,pitch_angle,roll_angle,isAttentive
114,00:38:000,yunus,1.8337971255538,0.19716908,0.556318223259209,-0.00306215809843954,-0.0641449135650377,0.443037950845971,170.569745235648,23.473147463418,8.07142995356485,True
115,00:38:333,yunus,1.10001741435072,0.106752746,0.540214915814518,-0.00296526820142956,-0.077367775206779,0.4391761009759,169.723008638209,22.4106493726211,8.27613294667686,True
116,00:38:666,yunus,1.07590184631984,0.28581607,0.527831554426187,-0.00307866818990617,-0.077367775206779,0.43719741146129,170.282264364029,22.6736535646273,8.40554304781653,True
117,00:39:000,yunus,1.51459826201242,0.23105304,0.434135421048099,-0.00678214642826744,-0.0706439043491968,0.433259980136126,170.138839168846,22.6947117654182,8.17376178822451,True
118,00:39:333,yunus,1.94098997285142,0.20247853,0.527226928144527,-0.00492531322909526,-0.0860286904467583,0.433208237102859,170.543305705822,23.7994621938091,8.45384874943022,True
119,00:39:666,yunus,1.22893103677904,0.2034352,0.562559806739498,-0.00321459129119482,-0.0701840679683242,0.430139254168073,171.169443769043,22.42283060792,9.35743725082216,True
120,00:40:000,yunus,1.71564271895592,0.25176173,0.538956759734934,0.00106901629910545,-0.0797132560822921,0.428457844823166,170.761194694017,22.0287961604777,8.12705729580243,True
121,00:40:333,yunus,0.923996310677345,0.14153746,0.53851069478584,0.00129800521625096,-0.0859359751262433,0.43719741146129,171.421021045661,22.2684712990689,8.46130355336604,True
122,00:40:666,yunus,1.89713452983829,0.31109637,0.515716797986875,-0.0024735896908481,-0.0785618923103225,0.432126347878965,170.54468338665,23.0643826321877,8.47585216082769,True
123,00:41:000,yunus,1.6240653192509,0.30469057,0.567379446768402,-0.0085605500252464,-0.0738511014644771,0.438168199638369,171.473901984636,24.1552884219903,7.82776838254561,True
124,00:41:333,yunus,1.72010266986102,0.16356346,0.504417304493881,-0.00272193124867621,-0.0831990561112274,0.42254988804832,171.023192244165,22.1735301769343,8.60330661620603,True
125,00:41:666,yunus,1.88153628999436,0.35747156,0.526318524077207,-0.00921917162064598,-0.0667352673102345,0.4391761009759,169.724101635864,22.4205937731857,7.81133300230617,True
126,00:42:000,yunus,1.4451588862098,0.32870382,0.536927995375386,-0.00323302812304626,-0.064877209648157,0.44277811291787,169.802891174862,23.2853070901889,8.05538418351678,True
127,00:42:333,yunus,1.67486355990609,0.41465902,0.527552816443215,-0.0152196931333284,-0.0695629740350186,0.439261519645648,169.967863889278,23.4645326752098,7.7418921913109,True
128,00:42:666,yunus,1.15719465152541,0.15290412,0.525093759294594,-0.0173922734061034,-0.0610969703408602,0.43928705517981,169.976496189043,22.5880548727749,7.40858135316351,True
129,00:43:000,yunus,1.40991413581036,0.22376002,0.512931699870525,-0.0132996379952926,-0.0712179941318908,0.443257221903544,170.263888635265,22.3533148150647,7.80818587905226,True
130,00:43:333,yunus,1.49607578397149,0.2346642,0.528642310669604,-0.00961248325030577,-0.0618337546977947,0.439261519645648,170.300124226796,22.9597537808503,7.50259078597701,True
131,00:43:666,yunus,1.35785469914188,0.099366255,0.50599894470902,-0.0132413484179969,-0.059605345364811,0.437332747339567,170.80405464916,23.7666633411423,8.18146129313234,True
132,00:44:000,yunus,1.50218862257847,0.18702115,0.527920970317311,-0.00919316741427246,-0.0678219793667238,0.427247859997023,169.70394184376,22.9956519625546,7.5761898576359,True
133,00:44:333,yunus,1.211573097257,0.20246781,0.549878688264213,-0.0191169546933392,-0.0730737728146261,0.447752617364112,170.253039312928,24.1020765374984,7.6947234725809,True
134,00:44:666,yunus,1.27749908783759,0.14109054,0.522688788976083,-0.0213508423892072,-0.0622166265854102,0.444312059551352,170.11293837256,24.0895141465965,7.56224985358668,True
135,00:45:000,yunus,1.64742757601124,0.25965172,0.522888544043131,-0.0114362480140432,-0.0652277590621916,0.417275977252959,170.533140660357,22.6334455371756,7.71819523804389,True
136,00:45:333,yunus,1.08442038215787,0.24398355,0.511678821858632,-0.0113692658631596,-0.060043661247536,0.43928705517981,170.09161369053,21.9110315763778,7.6225297272589,True
137,00:45:666,yunus,0.892431461626412,0.14174624,0.523116150823198,-0.00918629953560545,-0.0622914828508717,0.444312059551352,169.667794337168,23.0678722677978,7.4658149617662,True
138,00:46:000,yunus,1.37190217622733,0.30599448,0.521954510729291,-0.00487082530178415,-0.0575779182072302,0.426990896717579,171.10293498927,22.2218140816737,8.00565944108487,True
139,00:46:333,yunus,2.16239736071408,0.44780728,0.496226342057154,-0.0124210088170121,-0.0809130462838661,0.42738252954264,170.418946664827,22.7009796342356,7.82697094084964,True
140,00:46:666,yunus,0.968484003909556,0.26270026,0.528802152530377,-0.00699596108517819,-0.0700779182072302,0.43719741146129,170.352267540371,21.5623032524738,8.06140350893047,True
141,00:47:000,yunus,1.32456121191801,0.23809503,0.530955755609421,-0.00707744726756607,-0.0608737411281355,0.442150236461629,170.719472319805,22.8714209007431,8.09777059257251,True
142,00:47:333,yunus,1.32403165366592,0.23811138,0.533920927952204,-0.0128586152515644,-0.0671866827001355,0.418268986252207,170.186927201111,21.9420800130661,7.91644787542951,True
143,00:47:666,yunus,1.49515381555916,0.18452324,0.556850750480864,-0.0170885578803491,-0.0730734683827653,0.443257221903544,169.688291027779,22.8605756386631,8.2572323161582,True
144,00:48:000,yunus,1.27326481656589,0.18177825,0.551539229302301,-0.0111368095514077,-0.0712721261833748,0.4391761009759,169.458955151039,22.2062666117366,7.85734710295711,True
145,00:48:333,yunus,1.48238997810912,0.23547311,0.547022024794198,-0.0173291748303347,-0.067101540774914,0.428331657723096,170.724907947668,23.3512774370965,7.84180083508689,True
146,00:48:666,yunus,1.14661815508289,0.17929377,0.517328375979693,-0.0151630279765426,-0.0706248161842046,0.426652600396628,170.576031308877,23.1492269064569,8.19416636595548,True
147,00:49:000,yunus,1.32302435498004,0.31189293,0.515445528697508,-0.00887766990777876,-0.0767705576096405,0.411553998603996,169.715626941793,21.6406295865853,8.35568782791699,True
148,00:49:333,yunus,3.50993202092043,0.43791568,0.516051118292776,-0.00274515657528458,-0.0819963103492482,0.430994707355253,171.316857974679,23.8029661405236,9.04342238796364,True
149,00:49:666,yunus,2.36259973723948,0.25621843,0.545709728147889,-0.00216199607668947,-0.0710065839543429,0.430139254168073,171.114680263294,22.0255183805196,8.8961345361162,True
150,00:50:000,yunus,1.63823350369359,0.2075585,0.536272784731839,-0.00435970153487903,-0.0788327200256355,0.43719741146129,171.056122222526,22.2375178868989,8.54403760042698,False
151,00:50:333,yunus,1.44302072068476,0.23115797,0.575831027289628,0.00315352592133179,-0.070087712668031,0.443257221903544,171.425226964002,23.8375880363835,8.53975964451094,False
152,00:50:666,yunus,19.5889374460546,3.5078266,0.505018755533246,-0.00691989687554266,-0.0737122027362283,0.426315189373198,169.449154179137,20.8618121453539,8.58333684580276,False
153,00:51:000,yunus,79.3088781671274,5.9302907,0.422058333804554,0.00189632054914822,-0.0777280631183217,0.41249860257209,161.14756391112,-1.97126852319547,12.6836383741206,False
154,00:51:333,yunus,65.5736470217932,7.4705305,0.483119793134963,0.00498687873663218,-0.0652898511411985,0.412473019162922,161.569016444332,-17.9148517428707,12.4047654287737,False
155,00:51:666,yunus,16.8910288314716,6.2101336,0.502341229342215,0.00716330651287362,-0.0711038184407952,0.382915288595061,164.994523867262,-14.0248388961213,20.2278156697688,False
156,00:52:000,yunus,19.5173844401958,7.088125,0.505816370710888,0.00657237951072703,-0.0667112755868829,0.423925064208166,167.128243038794,-18.1966420916499,17.5723200002231,False
157,00:52:333,yunus,22.365942542526,6.528172,0.545118897429643,0.00269384346320435,-0.0623020108898835,0.443602277869917,171.344466142048,-26.9142546847369,14.3779969355888,False
158,00:52:666,yunus,14.3517625588678,3.9573665,0.45068046434781,0.0133337682131859,-0.047871529939352,0.422680182390145,173.462947251103,-34.0979266759279,9.25625393322762,False
